LEA Record ID,Person Number,Date of Stop,Time of Stop,Duration of Stop,Is Stop Made in Response to Call for Service,Information Based Stop,Type Of Stop,Officer Type of Assignment,Location,City,Is Location a K12 Public School,If K12 School Is Stop of a Student,School Name,Education Code Section,Education Code Subdivision,Race Perceived Prior To Stop,Perceived Race or Ethnicity,Perceived Gender,Perceived Gender Nonconforming,Is LGBT,Perceived Age,Person had Limited or No English Fluency,Perceived or Known Disability,City of Residence,Reason for Stop,Reason for Stop Narrative,Traffic Violation Type,Traffic Violation Offense Codes,Suspicion Offense Code,Suspicion SubType,Actions Taken,Basis for Search,Basis for Search Narrative,Basis for Property Seizure,Type of Property Seized,Contraband or Evidence,Other Contraband Desc,Warning Offense Codes,Citation Offense Codes,Result of Stop,In field cite and release Offense Codes,Custodial arrest Offense Codes,LAT,LONG
BPD000026400,1,11/22/2021,02:20,10,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of Sacramento St,Berkeley,false,,,,,false,White,Male,false,false,35,false,None,SAN PABLO,Traffic Violation,Speed,Moving Violation,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,,24,,,,,None,,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,Warning (verbal or written),,,37.87179432,-122.2821992
BPD000026404,1,11/22/2021,23:01,2,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2600 block of Derby St,Berkeley,false,,,,,true,Black/African American,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,CFS 899,,,PC 602 TRESPASSING (M),Other reasonable suspicion of a crime,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.86187885,-122.2535891
BPD000026402,1,11/22/2021,09:14,7,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",1900 block of Martin Luther King Jr Way,Berkeley,false,,,,,false,Black/African American,Female,false,false,45,false,None,BERKELEY,Traffic Violation,Driver with cell phone RHand near wheel,Moving Violation,VC 23123.5(A) NO HND HLD DEVICE W/DRIVE (I),,,24,,,,,None,,,VC 23123.5(A) NO HND HLD DEVICE W/DRIVE (I),Citation for infraction,,,37.87199254,-122.2730658
BPD000026403,1,11/22/2021,13:02,15,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2500 block of Dana Street,Berkeley,false,,,,,true,Middle Eastern/South Asian,Male,false,false,40,false,None,Unknown,Reasonable suspicion,Suspicious person in rear of complex who did not reside at location,,,,Matched suspect description,4,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.85237092,-122.2684154
BPD000026415,1,11/23/2021,16:11,10,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2300 block of Martin Luther King Jr Way,Berkeley,false,,,,,false,Black/African American,Female,false,false,50,false,None,BERKELEY,Reasonable suspicion,Reported as trespasser by homeowner,,,PC 602 TRESPASSING (M),Matched suspect description,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.86580451,-122.2724169
BPD000026410,1,11/23/2021,20:23,30,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",1600 block of Ward St,Berkeley,false,,,,,false,Black/African American,Male,false,false,20,false,None,BERKELEY,Reasonable suspicion,Subjects lit part of his house on fire,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,6|18,Officer safety/safety of others| Incident to arrest,Subject stated he possibly had a kitchen knife and other weapons on his person and he had to be searched before being placed on a 5150 hold,,,None,,,,Custodial arrest pursuant to outstanding warrant| Psychiatric hold (W&I Code 5150 or 5585.20),,,37.85816678,-122.275651
BPD000026411,1,11/23/2021,21:37,20,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2100 block of Martin Luther King Jr Way,Berkeley,false,,,,,true,Black/African American,Female,false,false,40,false,None,Unknown,Reasonable suspicion,"Subject fit clothing and physical description of carjacking suspect, and was in the area where the incident occurred.",,,PC 215(A) CARJACKING (F),Matched suspect description,4|5|18|20,Incident to arrest,Subject was searched incident to arrest and for officer safety prior to transport,,,Drug paraphernalia,,,,Custodial arrest without warrant,,PC 215(A) CARJACKING (F) | PC 242 BAT EMERGENCY PERSON/ETC (F) | HS 11364(A) POSS UNLAW PARAPHERNALIA (M),37.86963404,-122.2734195
BPD000026414,1,11/23/2021,20:10,20,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",1500 block of Channing Way,Berkeley,false,,,,,true,Black/African American,Female,false,false,50,false,None,BERKELEY,Reasonable suspicion,Person matched description of suspect fleeing vehicle after collision,,,VC 20002 HIT AND RUN (M),Matched suspect description,24,,,,,None,,,,No action,,,37.86424277,-122.2796034
BPD000026406,1,11/23/2021,02:41,20,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2700 block of San Pablo Ave,Berkeley,false,,,,,false,White,Male,false,false,60,false,None,BERKELEY,Traffic Violation,Broken rear taillights,Equipment Violation,VC 24600 TAILLAMP VIOLATIONS (I),,,1|4|17|19,,,,,None,,,,No action,,,37.85693804,-122.2881117
BPD000026412,1,11/24/2021,04:13,10,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2900 block of Newbury St,Berkeley,false,,,,,false,Black/African American,Female,false,false,21,false,None,BERKELEY,Traffic Violation,Traffic,Moving Violation,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,,24,,,,,None,,VC 22350 UNSAFE SPEED:PREVAIL COND (I),,Warning (verbal or written),,,37.85571517,-122.2674135
BPD000026417,1,11/24/2021,18:38,11,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2400 block of Channing Way,Berkeley,false,,,,,true,White,Male,false,false,30,false,None,BERKELEY,Reasonable suspicion,"subject called 911, was high, and speaking of supposed crimes he didn’t want to report",,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,24,,,,,None,,,,No action,,,37.86704131,-122.259182
BPD000026416,1,11/24/2021,13:00,7,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2100 block of Russell Street,Berkeley,false,,,,,true,Black/African American,Male,false,false,55,false,None,BERKELEY,Reasonable suspicion,RP thought it was same subject looking into windows days prior and also subject was carrying tv and was going throw garbage cans,,,PC 602 TRESPASSING (M),Other reasonable suspicion of a crime|Matched suspect description,4,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.85244862,-122.2684227
BPD000026413,1,11/24/2021,04:25,75,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",1600 block of Alcatraz Ave,Berkeley,false,,,,,false,Black/African American,Female,false,false,25,false,None,BERKELEY,Reasonable suspicion,Subject called PD for 1056 thoughts,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,17|18|19|20,Officer safety/safety of others|Consent given,Pat search for weapons/Officer safety,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.84824661,-122.2756071
BPD000026418,1,11/24/2021,22:01,3,false,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2800 block of College Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,30,false,None,BERKELEY,Reasonable suspicion,Sus person looking down driveways,,,PC 459 BURGLARY (F),Actions indicative of casing a victim or location,24,,,,,None,,,,No action,,,37.85864779,-122.2530001
BPD000026425,1,11/25/2021,18:00,20,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",3100 block of Shattuck Ave,Berkeley,false,,,,,true,Hispanic/Latino,Female,false,false,40,false,None,BERKELEY,Reasonable suspicion,Civil standby for child custody exchange turned to domestic violence,,,PC 243(E) BATTERY:SPOUSE/ETC (M),Officer witnessed commission of a crime,5|18,Incident to arrest,Incident to arrest,,,None,,,,Custodial arrest without warrant,,PC 245(A)(1) ADW NOT FIREARM (F) | PC 243(E) BATTERY:SPOUSE/ETC (M) | PC 273A WILLFUL CRUELTY TO CHILD (M) | PC 537(A)(1) DEFRAUD INNKEEPER -$950 (M) | PC 273.6(A) VIO ORD:PREVNT DOMES VIOL (M),37.85250183,-122.2661184
BPD000026421,1,11/25/2021,12:35,40,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2700 block of Shattuck Ave,Berkeley,false,,,,,true,White,Male,false,false,40,false,None,BERKELEY,Reasonable suspicion,"Yelling screaming, breaking property, nonsensical statements, several calls for service",,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,5|18,Officer safety/safety of others,"5150, erractic behavior, nonsensical statements",,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.85863045,-122.266886
BPD000026420,1,11/25/2021,06:37,5,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2000 block of Carleton St,Berkeley,false,,,,,false,White,Male,false,false,25,false,None,BERKELEY,Traffic Violation,"Wrong turn onto one way, corrected lane of travel",Moving Violation,VC 22100.5 WRONG LANE UTURN VIOL (I),,,24,,,,,None,,VC 22100.5 WRONG LANE UTURN VIOL (I),,Warning (verbal or written),,,37.86114667,-122.268371
BPD000026419,1,11/25/2021,04:12,22,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2000 block of Bancroft Way,Berkeley,false,,,,,false,Black/African American,Male,false,false,45,true,Speech impairment or limited use of language,BERKELEY,Reasonable suspicion,Medical emergency with nomad,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,18,Officer safety/safety of others| Exigent circumstances/emergency,Pat search,,,Drugs/narcotics,,,,Noncriminal transport or caretaking transport (including transport by officer / ambulance or other agency),,,37.86752614,-122.2688089
BPD000026424,1,11/25/2021,19:45,2,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2400 block of Spaulding Ave,Berkeley,false,,,,,false,Black/African American,Female,false,false,40,false,None,OAKLAND,Reasonable suspicion,Reported as trespasser,,,PC 602 TRESPASSING (M),Matched suspect description,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.86349367,-122.2801489
BPD000026423,1,11/25/2021,13:36,50,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2300 block of Durant Ave,Berkeley,false,,,,,true,Black/African American,Male,false,false,45,false,Mental Health Condition,BERKELEY,Reasonable suspicion,"Matched description of burglary suspect, witnesses pointed out subject as suspect",,,PC 459 BURGLARY (F),Matched suspect description|Witness or victim ID of suspect at the scene,5|6|17|18|21,Consent given|Officer safety/safety of others|Suspected weapons|Evidence of crime| Incident to arrest,"Incident to arrest, consent, stolen property",Evidence,Suspected stolen property,Suspected stolen property,,,,Custodial arrest without warrant,,PC 459 BURGLARY (F) | PC 459 BURGLARY (F),37.86732709,-122.2625984
BPD000026422,1,11/25/2021,16:49,10,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",2100 block of Kittredge St,Berkeley,false,,,,,false,Black/African American,Female,false,false,30,false,Mental Health Condition,BERKELEY,Reasonable suspicion,CFS 558,,,PC 602 TRESPASSING (M),Matched suspect description,24,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.86630261,-122.2855619
BPD000026439,2,11/26/2021,20:07,50,false,no,Vehicle,"Patrol, traffic enforcement, field operations",1300 block of University Ave,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,30,false,None,BERKELEY,Traffic Violation,Was seated in passenger seat of vehicle that ran a red light.,Moving Violation,VC 21453(A) FAIL STOP LINE/ETC AT RED (I),,,1|5|18|21,Condition of parole/probation/PRCS/mandatory supervision,,Evidence|Contraband,Drugs/narcotics|Drug paraphernalia,Drugs/narcotics|Drug paraphernalia,,,,In-field cite and release,HS 11364(A) POSS UNLAW PARAPHERNALIA (M) | HS 11377(A) POSSESS CNTL SUB (M),,37.87005512,-122.285744
BPD000026439,1,11/26/2021,20:07,50,false,no,Vehicle,"Patrol, traffic enforcement, field operations",1300 block of University Ave,Berkeley,false,,,,,false,Black/African American,Female,false,false,35,false,None,BERKELEY,Traffic Violation,Driver of vehicle failed to stop at a red signal light.,Moving Violation,VC 21453(A) FAIL STOP LINE/ETC AT RED (I),,,1|18,Visible contraband,Driver was in possession of 3 suspected meth pipes.,,,Drug paraphernalia,,,,In-field cite and release,HS 11364(A) POSS UNLAW PARAPHERNALIA (M),,37.87005512,-122.285744
BPD000026438,1,11/26/2021,22:33,5,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",2600 block of College Ave,Berkeley,false,,,,,false,Asian,Male,false,false,20,false,None,SARATOGA,Traffic Violation,Driver was driving on College in Derby with no headlights said he had been driving with no headlights and Francisco Street in our city,Moving Violation,VC 24250 DRIVE WITHOUT LIGHTS:DARK (I),,,24,,,,,None,,,VC 24250 DRIVE WITHOUT LIGHTS:DARK (I),Citation for infraction,,,37.86280382,-122.2535718
BPD000026442,1,11/26/2021,23:07,7,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",2500 block Ashby,Berkeley,false,,,,,false,Asian,Male,false,false,60,false,None,OAKLAND,Traffic Violation,Driver was driving approximately 40 miles an hour and a 25 mile an hour zone and was failing to maintain his lane,Moving Violation,VC 22107 UNSAF TURN &/OR NO SIGNAL (I),,,24,,,,,None,,,VC 22107 UNSAF TURN &/OR NO SIGNAL (I),Citation for infraction,,,37.85622936,-122.2592147
BPD000026441,1,11/26/2021,23:03,10,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2000 block of Durant Ave,Berkeley,false,,,,,false,Asian,Female,false,false,25,false,None,Out Of State City,Traffic Violation,Failed to stop at red light,Moving Violation,VC 21453(A) FAIL STOP LINE/ETC AT RED (I),,,24,,,,,None,,VC 21453(A) FAIL STOP LINE/ETC AT RED (I),,Warning (verbal or written),,,37.86643008,-122.2693815
BPD000026440,1,11/26/2021,22:51,10,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",1400 block of Dwight Way,Berkeley,false,,,,,false,White,Male,false,false,50,false,None,BERKELEY,Reasonable suspicion,Person was seen walking in and out of backyards on the 2400 block of action Street,,,PC 602 TRESPASSING (M),Other reasonable suspicion of a crime,4,,,,,None,,PC 602 TRESPASSING (M),,Warning (verbal or written),,,37.86183329,-122.2831174
BPD000026437,1,11/26/2021,22:20,5,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",2900 block of College Ave,Berkeley,false,,,,,false,Black/African American,Male,false,false,18,false,None,HERCULES,Traffic Violation,Driver failed to stop at the stop sign at college and Russell,Moving Violation,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,,24,,,,,None,,,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),Citation for infraction,,,37.85692913,-122.2531056
BPD000026429,1,11/26/2021,18:46,8,false,no,Vehicle,"Patrol, traffic enforcement, field operations",2900 block of San Pablo Ave,Berkeley,false,,,,,false,Middle Eastern/South Asian,Male,false,false,25,false,None,BERKELEY,Traffic Violation,Car stop,Moving Violation,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,,24,,,,,None,,,VC 4000.1 REG/ETC:SMOG CERTS VIOL (I),Citation for infraction,,,37.85224312,-122.2865575
BPD000026430,1,11/26/2021,17:30,40,true,yes,Vehicle,"Patrol, traffic enforcement, field operations",1700 block of 7th St,Berkeley,false,,,,,false,White,Male,false,false,60,false,None,EL CERRITO,Reasonable suspicion,Driver was attain after a collision and arrested for DUI,,,VC 23152(A) DUI ALCOHOL (M),Matched suspect description,5,,,,,None,,,,Custodial arrest without warrant,,VC 23152(A) DUI ALCOHOL (M),37.87186666,-122.297738
BPD000026428,1,11/26/2021,15:57,5,false,no,Vehicle,"Patrol, traffic enforcement, field operations",1300 block of Virginia St,Berkeley,false,,,,,false,White,Female,false,false,40,false,None,BERKELEY,Traffic Violation,Car stop,Moving Violation,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,,24,,,,,None,,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,Warning (verbal or written),,,37.87430862,-122.2871608
BPD000026426,1,11/26/2021,06:10,15,true,no,Pedestrian,"Patrol, traffic enforcement, field operations",1600 block of Walnut St,Berkeley,false,,,,,false,Hispanic/Latino,Male,false,false,45,false,None,BERKELEY,Reasonable suspicion,"Subject reported on the property trespassing, yelling and throwing bricks.",,,PC 602 TRESPASSING (M),Matched suspect description,18|5,Officer safety/safety of others| Incident to arrest,Search incident to arrest prior to being placed in patrol vehicle.,,,None,,,,Custodial arrest without warrant,,PC 647(F) DISORD CONDUCT:ALCOHOL (M) | PC 602 TRESPASSING (M),37.87809001,-122.267692
BPD000026427,1,11/26/2021,13:13,39,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",2900 block of College Ave,Berkeley,false,,,,,true,Black/African American,Female,false,false,35,false,None,BERKELEY,Reasonable suspicion,Person was in violation of Berkeley municipal coder for blocking a sidewalk and had an open container of alcohol,,,BP 25620 POSS OPEN ALCOHOL:PUBLIC (I),Officer witnessed commission of a crime|Other reasonable suspicion of a crime|Matched suspect description,16,,,,,None,,,,In-field cite and release,BP 25620 POSS OPEN ALCOHOL:PUBLIC (I),,37.8584268,-122.2531676
BPD000026431,1,11/26/2021,16:10,30,false,yes,Bicycle,"Patrol, traffic enforcement, field operations",600 block of Cedar St,Berkeley,false,,,,,true,White,Female,false,false,35,false,None,BERKELEY,Reasonable suspicion,Matched description of suspect provided by detectives,,,PC 459 BURGLARY (F),Matched suspect description,5|6|16|21,,,Evidence,Cell phone(s) or electronic devices| Other contraband or evidence,Other contraband or evidence,Suspected stolen bicycle,,,No action,,,37.87289845,-122.3046533
BPD000026435,1,11/26/2021,22:01,7,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",2900 block of College Ave,Berkeley,false,,,,,false,Asian,Female,false,false,45,false,None,CONCORD,Traffic Violation,Driver failed to stop at the stop sign at college and Russell driver admitted on BWC that she didn’t see the sign and she didn’t stop,Moving Violation,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,,24,,,,,None,,,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),Citation for infraction,,,37.85676736,-122.2530641
BPD000026436,1,11/26/2021,22:16,15,true,yes,Pedestrian,"Patrol, traffic enforcement, field operations",900 block of Virginia St,Berkeley,false,,,,,true,Asian|White,Male,false,false,28,false,None,BERKELEY,Reasonable suspicion,Involved in a domestic disturbance,,,AA NA - XX COMMUNITY CARETAKING (X),Other reasonable suspicion of a crime,24,,,,,None,,,,Psychiatric hold (W&I Code 5150 or 5585.20),,,37.87292929,-122.2970064
BPD000026434,1,11/26/2021,21:33,8,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",2600 block of College Ave,Berkeley,false,,,,,false,White,Male,false,false,60,false,None,EL SOBRANTE,Traffic Violation,Driver failed to stop at the stop sign at college and Russell and then again at college and derby,Moving Violation,VC 22450(A) FAIL STOP VEH:XWALK/ETC (I),,,24,,,,,None,,,VC 22107 UNSAF TURN &/OR NO SIGNAL (I),Citation for infraction,,,37.86216174,-122.2534793
BPD000026432,1,11/26/2021,21:06,15,false,yes,Vehicle,"Patrol, traffic enforcement, field operations",2900 block of Newbury St,Berkeley,false,,,,,false,Black/African American,Male,false,false,50,false,None,OAKLAND,Traffic Violation,Driver made an unsafe right turn across three lanes of traffic two of which we’re going in the wrong direction for his travel,Moving Violation,VC 22107 UNSAF TURN &/OR NO SIGNAL (I),,,24,,,,,None,,,VC 22107 UNSAF TURN &/OR NO SIGNAL (I),Citation for infraction,,,37.85547957,-122.2678577
